Building Public ID,Building Type,Building Use,Building Location Region,Building New or Renovation,Building Area in Square Meters,Building Area in Square Feet,Building Storeys,Life Cycle Assessment Year,Life Cycle Assessment Reference Period,Life Cycle Assessment Source Code,Life Cycle Assessment Stages,Life Cycle Assessment Building Scope,Life Cycle Assessment Material Quantity,Embodied Carbon Whole Building Excluding Operational,Embodied Carbon Life Cycle Assessment Area Per Square Meter,Minimum Building Area in Square Meters,Maximum Building Area in Square Meters,Minimum Building Area in Square Feet,Maximum Building Area in Square Feet,Minimum Building Storeys,Maximum Building Storeys
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,11907.76,1194,9291,18580,100001,200000,1,6
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,20400.97,1187,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2014,50,14,A,SF,Y,13221.53,1186,9291,18580,100001,200000,7,14
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2015,50,14,A,SF,Y,164992.79,1167,92903,inf,1000000,inf,25,inf
A02,Commercial,Office,North America,New,930 to 2323,"10,001 to 25,000",15 to 25,2015,50,14,A,SF,Y,1441.51,1108,930,2323,10001,25000,15,25
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,2020.09,1082,930,2323,10001,25000,1,6
A02,Commercial,Education,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,1713.59,1065,930,2323,10001,25000,1,6
A02,Commercial,Mixed,Middle East,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,582994.7,1060,92903,inf,1000000,inf,25,inf
A02,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2014,50,14,A,SF,Y,937.36,1009,466,929,5001,10000,1,6
A02,Residential,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2015,50,14,A,SF,Y,384.53,1004,94,465,1001,5000,1,6
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,2538.54,1001,2324,4645,25001,50000,1,6
A02,Commercial,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,4252.63,995,2324,4645,25001,50000,1,6
A02,Commercial,Health Care,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,13097.06,979,9291,18580,100001,200000,1,6
A02,Residential,Multi-family,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2013,50,14,A,SF,Y,5511.87,974,4646,9290,500001,100000,7,14
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,5563.2,950,4646,9290,500001,100000,1,6
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,18987.05,935,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,4008.35,927,2324,4645,25001,50000,1,6
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,9478.56,910,9291,18580,100001,200000,1,6
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,12238.59,910,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,1509.35,876,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,896.57,873,930,2323,10001,25000,1,6
A02,Commercial,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,3236.64,871,2324,4645,25001,50000,1,6
A02,Commercial,Mixed,Middle East,New,18581 to 46451,"200,001 to 500,000",More than 25,2014,50,14,A,SF,Y,37419.57,870,18581,46451,200001,500000,25,inf
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,10022.02,863,9291,18580,100001,200000,1,6
A02,Commercial,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,1907.32,820,2324,4645,25001,50000,1,6
A02,Commercial,Lodging,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,801.2,802,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,801.2,802,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,801.2,802,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2014,50,14,A,SF,Y,720.27,795,466,929,5001,10000,1,6
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,6613.55,791,4646,9290,500001,100000,1,6
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014,50,14,A,SF,Y,23515.14,790,18581,46451,200001,500000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014,50,14,A,SF,Y,26807.74,782,18581,46451,200001,500000,1,6
A02,Residential,Other,North America,New,466 to 929,"5,001 to 10,000",7 to 14,2014,50,14,A,SF,Y,713.47,768,466,929,5001,10000,7,14
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,7854.63,746,9291,18580,100001,200000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014,50,14,A,SF,Y,16178.57,742,18581,46451,200001,500000,1,6
A02,Commercial,Public Assembly,Europe,New,4646 to 9290,"50,001 to 100,000",More than 25,2014,50,14,A,SF,Y,6129.54,701,4646,9290,500001,100000,25,inf
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,3509.87,665,4646,9290,500001,100000,1,6
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015,50,14,A,SF,Y,11953.07,662,9291,18580,100001,200000,1,6
A02,Commercial,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2014,50,14,A,SF,Y,280.93,661,94,465,1001,5000,1,6
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,24494.68,661,18581,46451,200001,500000,7,14
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2013,50,14,A,SF,Y,23304.25,655,18581,46451,200001,500000,25,inf
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015,50,14,A,SF,Y,4361.23,652,4646,9290,500001,100000,1,6
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,3931.39,651,4646,9290,500001,100000,1,6
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,1710.07,648,2324,4645,25001,50000,1,6
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,2589.03,645,2324,4645,25001,50000,1,6
A02,Commercial,Public Assembly,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,935.09,644,930,2323,10001,25000,1,6
A02,Commercial,Other,Europe,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,1871.13,643,2324,4645,25001,50000,1,6
A02,Residential,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2013,50,14,A,SF,Y,61423.88,639,92903,inf,1000000,inf,25,inf
A02,Commercial,Public Assembly,Middle East,New,18581 to 46451,"200,001 to 500,000",,2014,50,14,A,SF,Y,15702.58,626,18581,46451,200001,500000,,
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,3511.13,621,4646,9290,500001,100000,1,6
A02,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2013,50,14,A,SF,Y,491.75,617,466,929,5001,10000,1,6
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,10784.19,610,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,7892.93,601,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,18219.27,598,18581,46451,200001,500000,1,6
A02,Commercial,Mixed,Middle East,New,46452 to 92903,"500,001 to 1 million",More than 25,2014,50,14,A,SF,Y,33832.59,597,46452,92903,500001,1000000,25,inf
A02,Commercial,Public Assembly,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,2548.85,594,2324,4645,25001,50000,1,6
A02,Commercial,Mixed,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,18674.77,594,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,1320.5,583,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,2764.98,577,4646,9290,500001,100000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,3130.56,576,4646,9290,500001,100000,1,6
A02,Commercial,Public Assembly,Middle East,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,7980,570,9291,18580,100001,200000,1,6
A02,Commercial,Health Care,North America,New,Over 92903,Over 1 million,15 to 25,2014,50,14,A,SF,Y,59764.2,562,92903,inf,1000000,inf,15,25
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,26119.6,561,46452,92903,500001,1000000,7,14
A02,Commercial,Public Assembly,Middle East,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,2235.84,544,2324,4645,25001,50000,1,6
A02,Commercial,Other,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2014,50,14,A,SF,Y,428.18,542,466,929,5001,10000,1,6
A02,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,31809.5,535,46452,92903,500001,1000000,7,14
A02,Commercial,Lodging,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,617.21,533,930,2323,10001,25000,1,6
A02,Commercial,Health Care,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2014,50,14,A,SF,Y,35196.66,533,46452,92903,500001,1000000,15,25
A02,Commercial,Mixed,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2014,50,14,A,SF,Y,296.32,532,466,929,5001,10000,1,6
A02,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,3086.19,529,4646,9290,500001,100000,1,6
A02,Residential,Other,Europe,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,13221.65,528,18581,46451,200001,500000,7,14
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,5448.44,516,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,575.26,515,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,4838.37,510,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,2567.91,509,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,Africa,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014,50,14,A,SF,Y,31408.12,508,46452,92903,500001,1000000,7,14
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,10613.54,507,18581,46451,200001,500000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,3944.21,487,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,1063.61,485,930,2323,10001,25000,1,6
A02,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,2484,480,4646,9290,500001,100000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,12372.48,480,18581,46451,200001,500000,7,14
A02,Commercial,Public Assembly,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,812.12,478,930,2323,10001,25000,1,6
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,14430.5,459,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015,50,14,A,SF,Y,3763.37,456,4646,9290,500001,100000,1,6
A02,Commercial,Public Assembly,Middle East,New,18581 to 46451,"200,001 to 500,000",15 to 25,2014,50,14,A,SF,Y,8515.04,453,18581,46451,200001,500000,15,25
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,8744.28,446,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,1922.4,445,2324,4645,25001,50000,1,6
A02,Residential,Other,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,666.44,444,930,2323,10001,25000,1,6
A02,Commercial,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2013,50,14,A,SF,Y,87313.12,442,92903,inf,1000000,inf,25,inf
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,5109.72,440,9291,18580,100001,200000,1,6
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,20392.84,438,46452,92903,500001,1000000,7,14
A02,Commercial,Mercantile,,New,94 to 465,"1,001 to 5,000",More than 25,2015,50,14,A,SF,Y,73.85,437,94,465,1001,5000,25,inf
A02,Residential,Other,Europe,New,18581 to 46451,"200,001 to 500,000",7 to 14,2015,50,14,A,SF,Y,11792.01,437,18581,46451,200001,500000,7,14
A02,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2014,50,14,A,SF,Y,8192.44,436,18581,46451,200001,500000,15,25
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015,50,14,A,SF,Y,5051.66,435,9291,18580,100001,200000,1,6
A02,Commercial,Public Assembly,Middle East,New,46452 to 92903,"500,001 to 1 million",More than 25,2013,50,14,A,SF,Y,25302.36,433,46452,92903,500001,1000000,25,inf
A02,Commercial,Health Care,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2013,50,14,A,SF,Y,39643.07,428,46452,92903,500001,1000000,25,inf
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,6498.25,425,9291,18580,100001,200000,1,6
A02,Residential,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",More than 25,2013,50,14,A,SF,Y,32698.88,424,46452,92903,500001,1000000,25,inf
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,1007,424,2324,4645,25001,50000,1,6
A02,Commercial,Other,Europe,New,2324 to 4645,"25,001 to 50,000",1 to 6,2015,50,14,A,SF,Y,1252.08,423,2324,4645,25001,50000,1,6
A02,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2015,50,14,A,SF,Y,2156.42,422,4646,9290,500001,100000,7,14
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,15644.78,421,18581,46451,200001,500000,7,14
A02,Commercial,Mixed,Middle East,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,10068.45,416,18581,46451,200001,500000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,3453.09,413,4646,9290,500001,100000,1,6
A02,Commercial,Mixed,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,482.62,409,930,2323,10001,25000,1,6
A02,Commercial,Health Care,Africa,New,18581 to 46451,"200,001 to 500,000",7 to 14,2015,50,14,A,SF,Y,17136,408,18581,46451,200001,500000,7,14
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,10561.28,406,18581,46451,200001,500000,7,14
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,68957.33,405,92903,inf,1000000,inf,25,inf
A02,Commercial,Health Care,North America,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,56569.84,402,92903,inf,1000000,inf,25,inf
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,5904.98,402,9291,18580,100001,200000,1,6
A02,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",More than 25,2015,50,14,A,SF,Y,24380.8,401,46452,92903,500001,1000000,25,inf
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,2980.23,401,4646,9290,500001,100000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014,50,14,A,SF,Y,8988.67,399,18581,46451,200001,500000,1,6
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014,50,14,A,SF,Y,22700.33,392,46452,92903,500001,1000000,7,14
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,2463.69,391,4646,9290,500001,100000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,2315.33,389,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,10549.29,389,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,1646.29,386,2324,4645,25001,50000,1,6
A02,Commercial,Education,Middle East,New,46452 to 92903,"500,001 to 1 million",1 to 6,2014,50,14,A,SF,Y,21169.56,383,46452,92903,500001,1000000,1,6
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,1 to 6,2013,50,14,A,SF,Y,49554,381,92903,inf,1000000,inf,1,6
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,7101.84,381,18581,46451,200001,500000,7,14
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,42559.62,380,92903,inf,1000000,inf,25,inf
A02,Commercial,Other,Middle East,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,38730.77,379,92903,inf,1000000,inf,25,inf
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,6829.73,377,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,9381.42,374,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,1550.41,371,2324,4645,25001,50000,1,6
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,51341.11,364,92903,inf,1000000,inf,25,inf
A02,Commercial,Other,Middle East,New,Over 92903,Over 1 million,7 to 14,2014,50,14,A,SF,Y,144400,361,92903,inf,1000000,inf,7,14
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,1435.28,359,2324,4645,25001,50000,1,6
A02,Commercial,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,42720,356,92903,inf,1000000,inf,25,inf
A02,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,9658.99,356,18581,46451,200001,500000,1,6
A02,Residential,Other,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2014,50,14,A,SF,Y,26186.22,355,46452,92903,500001,1000000,25,inf
A02,Commercial,Other,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,474.14,352,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,1021.34,344,2324,4645,25001,50000,1,6
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,2319.02,343,4646,9290,500001,100000,1,6
A02,Residential,Other,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",15 to 25,2013,50,14,A,SF,Y,3078,342,4646,9290,500001,100000,15,25
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,15876.62,341,46452,92903,500001,1000000,7,14
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,11404.75,341,18581,46451,200001,500000,7,14
A02,Commercial,Other,Middle East,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,5765.38,340,9291,18580,100001,200000,1,6
A02,Commercial,Lodging,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2014,50,14,A,SF,Y,26376.67,336,46452,92903,500001,1000000,15,25
A02,Commercial,Other,Middle East,New,Over 92903,Over 1 million,7 to 14,2014,50,14,A,SF,Y,134000,335,92903,inf,1000000,inf,7,14
A02,Commercial,Other,Europe,New,4646 to 9290,"50,001 to 100,000",7 to 14,2014,50,14,A,SF,Y,2109.88,329,4646,9290,500001,100000,7,14
A02,Residential,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2013,50,14,A,SF,Y,71458.08,328,92903,inf,1000000,inf,25,inf
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2014,50,14,A,SF,Y,13236.11,328,18581,46451,200001,500000,25,inf
A02,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,785.89,328,2324,4645,25001,50000,1,6
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,2145.69,323,4646,9290,500001,100000,1,6
A02,Commercial,Public Assembly,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,676.52,322,930,2323,10001,25000,1,6
A02,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014,50,14,A,SF,Y,29134.6,321,46452,92903,500001,1000000,7,14
A02,Commercial,Mercantile,,New,94 to 465,"1,001 to 5,000",1 to 6,2015,50,14,A,SF,Y,107.48,318,94,465,1001,5000,1,6
A02,Commercial,Other,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",15 to 25,2013,50,14,A,SF,Y,2182.55,317,4646,9290,500001,100000,15,25
A02,Commercial,Public Assembly,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2013,50,14,A,SF,Y,255.82,317,466,929,5001,10000,1,6
A02,Residential,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,50653.54,316,92903,inf,1000000,inf,25,inf
A02,Commercial,Mixed,Middle East,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,8241.6,313,18581,46451,200001,500000,1,6
A02,Commercial,Mixed,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2014,50,14,A,SF,Y,4377.51,310,9291,18580,100001,200000,7,14
A02,Commercial,Health Care,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,863.97,310,2324,4645,25001,50000,1,6
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2013,50,14,A,SF,Y,13100.36,309,18581,46451,200001,500000,25,inf
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,5681.58,309,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,2697.7,304,4646,9290,500001,100000,1,6
A02,Commercial,Mercantile,,New,94 to 465,"1,001 to 5,000",More than 25,2015,50,14,A,SF,Y,50.7,300,94,465,1001,5000,25,inf
A02,Commercial,Health Care,North America,New,2324 to 4645,"25,001 to 50,000",7 to 14,2014,50,14,A,SF,Y,1170.6,300,2324,4645,25001,50000,7,14
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2014,50,14,A,SF,Y,2581.03,294,4646,9290,500001,100000,7,14
A02,Commercial,Mixed,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2014,50,14,A,SF,Y,21850.67,294,46452,92903,500001,1000000,25,inf
A02,Commercial,Other,Africa,New,Over 92903,Over 1 million,More than 25,2015,50,14,A,SF,Y,68620,292,92903,inf,1000000,inf,25,inf
A02,Residential,Other,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2013,50,14,A,SF,Y,2097.73,292,4646,9290,500001,100000,7,14
A02,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,1770.13,289,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2013,50,14,A,SF,Y,16901.46,286,46452,92903,500001,1000000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,465.04,286,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2015,50,14,A,SF,Y,972.69,286,2324,4645,25001,50000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,3971.48,285,9291,18580,100001,200000,1,6
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2013,50,14,A,SF,Y,5226.05,285,9291,18580,100001,200000,7,14
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,35050.97,283,92903,inf,1000000,inf,25,inf
