Building_Use_Type,Building_Use_Subtype,Continent,Country,Gross_Floor_Area_m2,Total_Users,Floors_Above_Ground,Floors_Below_Ground,Structure_Type,Total_Embodied_Carbon_PER_m2
1,14,1,13,19711.05806163178,489.2763828848906,10.0,1.0,5,2173.0
1,4,1,1,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,1929.5000000000002
1,4,1,1,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,2390.4999999999995
1,4,1,1,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,2270.0
1,4,1,1,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,2129.0
1,4,1,1,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,2399.0
1,6,0,5,-520.430431159306,3.0,1.0,0.0,2,140.0
1,6,0,5,-520.430431159306,3.0,1.0,0.0,2,233.0
1,6,0,5,-520.430431159306,3.0,1.0,0.0,2,335.9999999999998
1,6,0,5,-520.430431159306,3.0,1.0,0.0,2,543.5
0,6,1,19,9302.760895177347,232.48578584060434,6.0,0.4005510043402637,3,589.9999999999995
1,6,0,5,121732.37971241935,2991.0,50.40853913603947,3.263161517563532,8,3849.4999999999995
0,5,0,21,60000.0,1812.9420216702335,38.0,1.731234350123636,0,1008.0
0,6,0,17,56094.0,204.0,6.0,0.32981632521648735,0,763.9999999999999
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,4,1802.9999999999998
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,4,1757.5
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,3,1827.5000000000002
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,3,1778.5
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,0,1714.5
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,0,1705.9999999999998
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,0,1819.5
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,0,2045.5000000000002
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,3,1867.0000000000002
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,4,1750.9999999999998
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,4,1720.0
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,3,1768.0
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,3,1723.0
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,0,1676.0000000000002
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,0,1659.5000000000002
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,5,1857.9999999999998
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,0,1772.0
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,0,1970.0
1,11,3,0,243.0,-19.312330735952443,1.0,0.1842733398698029,3,1797.0
1,4,0,5,1838.7,40.0,4.0,0.14801667650191214,4,952.5
1,4,0,5,2799.3,247.3469587471486,7.0,0.38221110880199305,0,1322.0
1,4,0,5,2799.3,247.3469587471486,7.0,0.38221110880199305,3,142.5
1,4,0,5,2799.3,247.3469587471486,7.0,0.38221110880199305,0,1839.9999999999998
1,4,0,5,2799.3,247.3469587471486,7.0,0.38221110880199305,3,1214.5000000000002
1,4,1,8,3056.0,272.8874231849803,6.0,1.0,7,1375.0
1,4,1,8,3056.0,272.8874231849803,6.0,1.0,7,1011.0000000000001
1,4,1,8,3056.0,272.8874231849803,6.0,1.0,7,1641.5
0,5,1,19,2774.755547984856,76.74753784503974,3.0,0.26272331657931486,6,3200.0
1,4,1,10,726.0,121.34079340916523,5.0,0.0,3,1442.0
1,4,1,8,730.0,42.30344009368429,3.0,0.0,3,1632.0
1,4,1,13,1840.0,125.2393621879892,5.0,0.0,3,1401.0
0,5,4,3,1005.21,28.90235093600448,2.636585148645193,0.0,2,1788.0
0,5,4,3,1005.21,28.90235093600448,2.636585148645193,0.0,2,1800.0
1,4,0,5,17558.0,718.8955684033918,16.0,1.0,0,3538.5
1,4,0,5,17558.0,718.8955684033918,16.0,1.0,0,3754.9999999999995
1,4,0,5,17558.0,718.8955684033918,16.0,1.0,0,3004.0
1,4,0,5,17558.0,718.8955684033918,16.0,1.0,0,2611.9999999999995
1,4,0,5,17558.0,718.8955684033918,16.0,1.0,0,2145.5
1,10,0,15,246.0,1.08395156295596,2.0,0.0,4,3719.5
1,11,1,13,1700.2846291442106,45.69906070567208,3.0,0.0,5,2902.5
1,4,1,13,4950.757330382353,128.6602871768946,4.0,0.3086658791662978,5,2135.0
0,5,1,13,7126.7591127798505,180.57303650874948,5.0,0.35460844175328077,5,2613.0
1,11,1,13,192.0,0.8949724659573235,2.0,0.0,4,2609.0000000000005
1,8,1,13,165.0,0.8004829174579982,2.0,0.0,4,2392.0
1,4,1,13,1256.0,148.0110923010263,3.0,1.0,4,1734.5
1,4,1,13,2968.0,312.10513313268586,7.0,1.0,4,1985.5
1,11,1,13,192.0,0.8949724659573235,2.0,0.0,4,2483.0
1,8,1,13,165.0,0.8004829174579982,2.0,0.0,4,2242.5000000000005
1,4,1,13,1256.0,148.0110923010263,3.0,1.0,4,1734.5
1,4,1,13,2968.0,312.10513313268586,7.0,1.0,4,1928.5
1,11,1,13,192.0,0.8949724659573235,2.0,0.0,4,2327.0000000000005
1,8,1,13,165.0,0.8004829174579982,2.0,0.0,4,2086.0
1,4,1,13,1256.0,148.0110923010263,3.0,1.0,4,1604.5000000000002
1,4,1,13,2968.0,312.10513313268586,7.0,1.0,4,1859.0
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,3,408.0
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,3,416.0
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,2,413.0
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,2,419.00000000000006
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,3,413.0
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,3,165.5
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,3,158.5
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,2,178.0
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,2,161.0
1,11,3,0,151.2,-38.77348762421913,1.0,0.0,3,157.0
0,5,1,23,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,3326.499999999994
0,5,1,23,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,2402.4999999999977
0,5,1,23,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,3326.499999999994
1,4,1,19,7779.868037735528,210.3677809755001,4.0,1.0,0,594.4999999999992
0,5,1,19,3814.0347879849005,96.0,4.0,0.24951198547957293,6,565.4999999999994
0,5,1,1,7665.879641092336,185.15336166036738,6.0,0.0,5,733.999999999999
0,5,2,22,14715.0,600.4744734753797,8.0,3.0,3,333.5
0,5,2,22,14715.0,600.4744734753797,8.0,3.0,3,327.5
0,5,2,22,14715.0,600.4744734753797,8.0,3.0,0,450.5
1,4,1,10,2033.0,286.6987131291221,8.0,0.4063557875793906,6,70.00000000000001
1,4,1,10,2033.0,286.6987131291221,8.0,0.4063557875793906,5,192.99999999999997
1,4,1,10,2033.0,286.6987131291221,8.0,0.4063557875793906,4,190.0
1,4,1,10,2033.0,286.6987131291221,8.0,0.4063557875793906,4,180.0
1,4,2,4,2160.0,116.74527103230122,4.0,0.28798126564936677,6,220.00000000000003
1,4,2,4,2160.0,116.74527103230122,4.0,0.28798126564936677,6,144.0
1,4,2,4,2160.0,116.74527103230122,4.0,0.28798126564936677,6,85.5
1,11,0,18,110.0,4.0,1.0,0.22691131029259914,3,2389.499999999998
1,4,1,8,1243.0,44.09874151517144,3.0,0.0,3,97.0
1,4,1,8,1243.0,44.09874151517144,3.0,0.0,3,147.0
1,4,1,8,1243.0,44.09874151517144,3.0,0.0,0,174.5
1,4,1,8,1243.0,44.09874151517144,3.0,0.0,0,202.0
1,4,1,8,1243.0,44.09874151517144,3.0,0.0,4,208.0
1,4,1,8,1243.0,44.09874151517144,3.0,0.0,2,123.0
1,4,0,5,5590.0,131.39173358468702,4.0,0.31342528491084887,3,520.0
1,4,0,5,5590.0,131.39173358468702,4.0,0.31342528491084887,0,790.0
1,4,0,5,5590.0,131.39173358468702,4.0,0.31342528491084887,2,550.0
1,10,1,8,35270.0,582.1467815615865,11.609560275368123,0.7573929342829347,3,1253.0
1,11,3,0,202.0,-38.5957072885241,1.0,0.0,7,310.0
1,11,3,0,202.0,-38.5957072885241,1.0,0.0,7,365.0
1,11,3,0,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,598.9999999999999
1,11,3,0,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,572.5
1,11,3,0,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,581.5
1,11,3,0,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,576.5
1,11,3,0,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,3808.4999999999986
1,11,3,0,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,619.5
1,11,3,0,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,514.5
1,11,3,0,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,547.5
1,11,3,0,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,457.5
1,11,3,0,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,270.0
1,11,3,0,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,451.0
1,11,3,0,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,329.0
0,9,4,3,1005.0,82.79150952676969,4.0,0.0,7,3164.5000000000005
1,4,4,3,10778.0,460.0,16.0,0.0,7,700.0
1,11,4,3,561.0,4.0,2.0,0.0,7,550.0
1,11,4,6,140.0,0.7129925947734392,2.0,0.0,7,837.0000000000001
1,4,0,5,4235.0,568.4033698202776,16.0,0.0,7,2958.499999999996
1,4,0,5,1834.0,40.0,4.0,0.0,7,956.0
1,4,0,5,138048.0,40.0,26.0,0.0,7,3196.0
1,4,0,5,67063.0,40.0,16.0,0.0,7,3553.5000000000005
1,4,0,5,121732.37971241935,2991.0,50.40853913603947,3.263161517563532,7,3739.4999999999995
1,11,0,5,423.0,1.703383047562653,2.0,0.0,7,2994.0
1,4,0,5,1459.0,84.38033378672128,4.0,0.0,7,1235.9999999999993
1,4,0,5,2831.0,128.70747857920512,5.0,0.0,7,1593.5
1,11,0,5,-555.3378033089455,2.0,1.0,0.0,7,843.0
1,11,0,5,-555.3378033089455,2.0,1.0,0.0,7,427.0
1,4,0,11,38360.0,1636.4438814900268,40.0,0.0,7,1675.9999999999998
1,4,0,11,38360.0,1636.4438814900268,40.0,0.0,7,1513.0
1,4,0,11,38360.0,1636.4438814900268,40.0,0.0,7,1432.0
1,11,0,12,45.0,-39.14514651498313,1.0,0.0,7,1153.5
1,11,0,12,95.0,0.5555100139412303,2.0,0.0,7,1288.9999999999993
1,11,0,12,207.0,0.9474666595680503,2.0,0.0,7,1497.0
1,11,0,12,57.0,-39.10315116009455,1.0,0.0,7,771.9999999999998
1,11,0,12,127.0,0.6674976269774646,2.0,0.0,7,882.9999999999984
1,11,0,14,300.0,1.2729306599546106,2.0,0.0,7,1000.0
1,11,0,14,126.0,0.6639980140700885,2.0,0.0,7,2691.5
1,11,0,14,147.0,0.7374898851251146,2.0,0.0,7,2867.5
1,11,0,14,147.0,0.7374898851251146,2.0,0.0,7,724.4999999999999
1,11,0,14,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,365.99999999999966
1,11,0,18,5186.649491702775,134.29292116571565,4.108533078644717,0.313645903285487,7,441.4999999999994
1,4,0,18,35505.32303018359,835.9400994489453,20.0,0.0,7,2711.0
1,4,0,18,35505.32303018359,835.9400994489453,20.0,0.0,7,3244.999999999998
1,4,0,18,14424.0,1355.0487675211464,35.0,0.0,7,2411.5
1,4,0,18,14424.0,1355.0487675211464,35.0,0.0,7,2906.0
1,4,0,18,1078.0,83.0469812690086,4.0,0.0,7,2204.4999999999986
1,4,0,18,1078.0,83.0469812690086,4.0,0.0,7,2098.9999999999973
1,4,0,18,208930.0,3166.4064632584673,54.88840560302145,3.3173172630916268,7,2048.0
1,11,0,15,246.0,1.08395156295596,2.0,0.0,7,3754.0
1,11,0,21,149.0,0.744489110939881,2.0,0.0,7,2231.5
1,11,0,21,149.0,0.744489110939881,2.0,0.0,7,1639.0
1,11,0,21,149.0,0.744489110939881,2.0,0.0,7,678.0
1,11,0,21,149.0,0.744489110939881,2.0,0.0,7,1448.0
1,11,0,21,149.0,0.744489110939881,2.0,0.0,7,489.50000000000006
1,11,0,21,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,888.9999999999998
1,11,0,20,-288.2470415051646,-0.7857062792263463,2.0,0.0,7,557.4999999999977
1,11,2,22,186.0,-38.65170109504222,1.0,0.0,7,876.5
1,11,2,22,317.0,1.332424079380118,2.0,0.0,7,2732.999999999995
1,11,1,19,406.0,1.6438896281371456,2.0,0.0,7,1378.999999999999
1,11,2,22,202.0,-38.5957072885241,1.0,0.0,7,1320.9999999999975
1,11,2,22,202.0,-38.5957072885241,1.0,0.0,7,1291.4999999999973
1,11,2,22,192.0,0.8949724659573235,2.0,0.0,7,2260.999999999995
1,11,2,22,192.0,0.8949724659573235,2.0,0.0,7,2306.4999999999945
1,4,0,5,216000.0,1872.9636917402202,25.0,2.0,7,337.0
1,4,0,5,187836.0,1695.3492420495927,23.0,2.0,7,400.0
1,11,0,15,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,62.5
1,11,0,15,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,111.00000000000001
1,11,0,15,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,69.5
1,11,0,15,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,161.5
1,11,0,15,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,41.0
1,11,0,15,-2276.7787121545393,-47.270473264124774,1.0,0.0,7,5.5
1,4,0,5,17559.0,758.4247438998544,17.0,1.0,7,3544.499999999999
1,4,0,5,17559.0,758.4247438998544,17.0,1.0,7,3625.0
1,4,0,5,17559.0,758.4247438998544,17.0,1.0,7,2884.5
1,4,0,5,17559.0,758.4247438998544,17.0,1.0,7,2599.9999999999995
1,4,0,5,17559.0,758.4247438998544,17.0,1.0,7,2172.5
1,4,0,18,16250.0,1070.0491576725328,25.0,1.0,7,658.0
1,11,1,9,96.0,2.0,2.1730879340402223,0.0,4,56.904999999999994
1,11,1,9,93.0,2.0,2.173027129027215,0.0,4,59.255
1,4,1,9,1106.0,30.0,4.0,1.0,5,68.83500000000001
1,4,1,9,1518.0,40.0,4.0,1.0,5,65.02
1,11,1,9,89.0,2.0,2.172946055676539,0.0,4,380.12
1,11,1,9,101.0,2.0,2.173189275728568,0.0,4,403.385
1,11,1,9,82.0,2.0,1.0,0.0,4,73.4
1,11,1,9,93.0,2.0,2.173027129027215,0.0,4,262.02
1,11,1,9,96.0,2.0,2.1730879340402223,0.0,4,83.60499999999999
1,11,1,9,120.0,2.0,1.0,1.0,4,49.815
1,11,1,9,144.0,2.0,2.1740608142483393,0.0,4,57.215
1,11,1,9,190.0,3.0,2.19155268137351,0.0,4,38.625
1,11,1,9,83.0,2.0,2.1728244456505243,0.0,4,61.905
1,11,1,9,193.0,3.0,1.0,0.0,3,34.955000000000005
1,11,1,9,253.0,3.0,2.0,1.0,4,53.2
1,4,1,9,303.0,8.0,2.2766406214920782,0.0,3,26.345000000000002
1,4,1,9,220.0,6.0,2.241839302280759,0.0,3,30.005
1,4,1,9,1274.0,34.34,3.0,0.0,0,763.405
1,11,1,9,134.0,2.18,2.0,0.0,4,269.23
1,11,1,9,132.0,2.18,2.0,1.0,4,347.95
1,11,1,9,136.0,2.2,2.177210572265465,0.0,4,611.3050000000001
1,11,1,9,102.0,1.97,1.0,0.0,4,43.34
1,11,1,9,83.0,1.84,1.0,0.0,4,64.27000000000001
1,11,1,9,116.0,2.07,1.0,0.0,4,57.095
1,11,1,9,99.0,1.95,1.0,0.0,4,58.655
1,11,1,9,100.0,4.0,1.0,0.0,4,83.65
1,11,1,9,80.0,1.81,1.0,0.0,4,59.465
1,11,1,9,150.0,2.33,1.0,0.0,4,44.495000000000005
1,11,1,9,108.0,2.01,1.0,0.0,4,96.78999999999999
1,11,1,9,110.0,2.03,2.1738684764753615,0.0,4,49.945
1,11,1,9,178.0,2.53,2.1835264852330565,0.0,4,45.695
1,11,1,9,218.0,2.29,2.0,1.0,4,693.32
1,4,1,9,883.0,25.0,2.56990815841082,0.0,4,507.09999999999997
1,11,1,9,237.0,2.37,2.0,1.0,4,656.895
1,11,1,9,127.0,2.14,1.0,0.0,4,86.285
1,11,1,9,118.0,2.0,1.0,0.0,4,72.345
1,11,1,9,111.0,2.0,2.173391959105259,0.0,4,81.67
1,11,1,9,147.0,0.7374898851251146,2.0,0.0,3,54.85
1,11,1,9,147.0,0.7374898851251146,2.0,0.0,3,56.75
1,11,1,9,172.0,0.8249802078096735,2.0,0.0,3,45.71
1,11,1,9,147.0,0.7374898851251146,2.0,0.0,3,56.75
1,11,1,9,172.0,0.8249802078096735,2.0,0.0,3,45.71
1,4,1,9,801.0,25.25,3.0,0.0,0,46.410000000000004
1,11,1,9,99.0,1.94,1.0,0.0,0,53.855
1,4,1,9,749.0,25.7182675272515,2.5787127015682225,0.0,1,122.76
1,4,1,9,770.0,25.97924778400889,2.5834561596245686,0.0,1,138.755
1,11,1,9,346.96,13.0,2.0,0.0,3,682.485
1,11,1,9,373.39,15.0,2.0,0.0,3,659.4
1,11,1,9,264.87,10.0,2.0,0.0,3,695.85
1,11,1,9,373.39,15.0,2.0,0.0,3,659.4
1,11,1,9,264.87,10.0,2.0,0.0,3,695.85
1,11,1,9,183.0,2.56,2.0,1.0,4,371.515
1,11,1,9,181.0,2.55,2.0,0.0,4,401.89000000000004
1,4,1,9,1311.0,52.2,9.0,0.0,4,157.13
1,4,1,9,1272.0,55.0,5.0,0.0,5,712.145
1,4,1,9,1444.6,62.0,5.0,0.0,4,503.48499999999996
1,4,1,9,1399.37,61.0,5.0,0.0,4,527.465
1,11,1,9,180.0,3.7,2.0,0.0,4,79.49000000000001
1,11,1,9,118.0,1.99,2.0,0.0,4,293.82
1,11,1,9,264.72,12.0,2.0,0.0,4,75.73
1,11,1,9,96.0,4.0,2.0,0.0,4,84.14500000000001
1,4,1,9,1864.0,55.0,6.0,0.0,5,543.6600000000001
1,11,1,9,94.0,1.91,2.171557040241569,0.0,4,585.29
1,11,1,9,95.0,1.91,2.0,0.0,4,595.4150000000001
1,11,1,9,149.0,2.42,2.0,0.0,4,549.165
1,11,1,9,101.0,1.95,2.1723612995489483,0.0,4,122.59500000000001
1,11,1,9,94.0,1.9,2.171391445005645,0.0,4,646.605
1,11,1,9,145.0,2.05,2.174909058765628,0.0,4,534.345
1,11,1,9,96.0,1.93,2.171928767388755,0.0,4,105.745
1,11,1,9,100.0,1.95,2.172341031211279,0.0,4,601.8399999999999
1,11,1,9,103.0,1.98,2.1728986219320583,0.0,4,82.375
1,11,1,9,100.0,1.95,2.172341031211279,0.0,4,512.35
1,11,1,9,116.0,2.06,2.174486872209148,0.0,4,102.08999999999999
1,11,1,9,133.0,2.0,2.0,0.0,4,349.48
1,11,1,9,155.0,2.0,2.0,0.0,4,441.135
1,4,1,9,1852.0,46.0,4.0,0.0,5,346.515
1,11,1,9,129.0,2.0,2.1737567891833027,0.0,4,79.57499999999999
1,11,1,9,133.1,6.0,2.0,0.0,4,663.685
1,11,1,9,69.6,3.0,2.0,0.0,4,750.2950000000001
1,11,1,9,86.1,5.0,1.0,0.0,4,569.965
1,11,1,9,91.8,4.0,1.0,0.0,4,582.46
1,11,1,9,177.5,4.0,1.0,0.0,4,544.22
1,11,1,9,87.9,4.0,1.0,0.0,4,623.77
1,11,1,9,93.0,2.0,1.0,0.0,4,109.94
1,11,1,9,96.0,2.0,2.1730879340402223,0.0,4,547.905
1,11,1,9,163.0,2.0,2.1744459126640523,0.0,4,488.585
1,11,1,9,109.0,2.0,2.1733514224299206,0.0,4,94.88
1,11,1,9,94.0,2.0,2.173047397364884,0.0,4,62.525
1,11,1,9,142.0,2.0,2.0,1.0,4,64.61
1,11,1,9,108.0,2.02,2.0,0.0,4,77.95
1,11,1,9,89.0,2.0,2.0,0.0,4,89.56
1,11,1,9,101.0,2.0,1.0,1.0,4,121.665
1,11,1,9,123.0,2.0,2.0,1.0,4,377.3999999999995
1,11,1,9,113.0,5.0,2.0,0.0,3,61.515
1,11,1,9,92.7,4.0,2.0,0.0,3,62.2
1,11,1,9,92.7,4.0,2.0,0.0,3,61.41
1,11,1,9,105.9,4.0,2.0,0.0,3,55.735
1,11,1,9,147.0,2.0,2.0,1.0,4,352.48
0,5,1,9,350.0,12.0,2.3438313277320937,0.0,4,142.065
1,4,1,9,1542.3,56.0,8.0,0.0,3,40.555
1,4,1,9,2078.0,63.0,4.0,1.0,5,743.22
1,11,1,9,140.0,2.0,2.173979740897663,0.0,4,332.54
1,4,1,9,1194.78,28.03,3.0,1.0,8,106.155
1,4,1,9,572.6,23.0,3.0,0.0,3,36.69
1,4,1,9,14366.0,346.83,7.0310166354163535,1.0,4,8.99
1,4,1,9,1156.0,28.0,5.0,1.0,0,10.885
0,9,1,9,3937.81,975.0,2.0,1.0,5,40.08
1,11,1,9,123.0,5.0,1.0,0.0,4,57.98
1,11,1,9,167.0,2.0,2.0,0.0,4,36.59
1,11,1,9,125.0,2.0,2.0,1.0,4,82.325
1,4,1,9,869.0,23.0,3.0,0.0,4,628.905
1,11,1,9,187.0,2.0,4.0,0.0,4,484.175
0,5,1,9,2117.0,143.0,4.0,0.0,5,46.193
1,4,1,9,1726.0,47.0,5.0,0.0,5,629.1
1,11,1,9,639.3,20.0,2.0,0.0,1,79.235
1,4,1,9,1634.0,71.0,4.0,1.0,0,133.115
1,4,1,9,2139.6,103.0,6.0,1.0,0,7.6850000000000005
1,11,1,9,97.0,2.0,1.0,0.0,4,396.11
1,4,1,9,525.2,12.5,3.0,0.0,4,861.755
0,5,1,9,1940.0,400.0,3.0,1.0,3,64.98
1,11,1,9,181.0,6.0,2.0,0.0,3,68.955
1,11,1,9,238.0,2.0,2.0,1.0,4,65.325
0,5,1,9,892.0,45.0,3.0,1.0,0,124.25
1,4,1,9,887.0,18.0,3.0,0.0,5,170.995
1,4,1,9,2002.0,56.0,3.0,0.0,5,451.93
1,4,1,9,2237.0,51.14,5.0,2.0,4,797.485
1,11,1,9,98.49,2.38,2.1794310211661276,0.0,4,544.4499999999999
1,11,1,9,103.0,2.0,2.173229812403906,0.0,4,49.01
1,11,1,9,95.02,2.29,2.1778703329111004,0.0,4,103.545
1,11,1,9,208.0,3.0,2.0,0.0,4,284.76
1,11,1,9,161.0,2.0,2.0,0.0,4,415.75
1,11,1,9,112.0,2.0,2.0,0.0,4,367.24
1,11,1,9,126.9,2.0,2.0,0.0,3,68.50500000000001
1,4,1,9,2813.0,118.0,5.0,1.0,5,753.52
0,5,1,9,2117.0,143.0,4.0,0.0,5,164.975
1,11,1,9,115.0,2.0,2.0,0.0,4,390.15
1,11,1,9,112.0,2.0,2.0,0.0,4,356.935
1,11,1,9,171.0,2.0,2.0,0.0,4,259.65
1,11,1,9,105.0,2.0,1.0,0.0,4,56.089999999999996
1,11,1,9,108.0,2.0,2.0,0.0,4,341.925
1,11,1,9,98.0,2.0,1.0,0.0,4,527.8349999999999
1,11,1,9,76.0,2.0,1.0,0.0,4,70.11500000000001
1,11,1,9,167.0,2.0,2.0,0.0,4,323.955
1,11,1,9,145.0,2.0,2.0,0.0,4,384.835
1,11,1,9,126.0,2.0,1.0,0.0,4,62.315
1,11,1,9,101.0,2.0,2.0,0.0,4,446.02500000000003
1,11,1,9,82.0,2.0,2.0,0.0,4,108.98
1,11,1,9,95.0,2.0,1.0,0.0,4,63.275000000000006
1,11,1,9,92.0,2.0,1.0,0.0,4,67.42
1,11,1,9,129.0,2.0,1.0,0.0,4,48.33
1,11,1,9,139.0,2.0,1.0,0.0,4,40.485
1,11,1,9,128.0,2.0,1.0,0.0,4,48.065000000000005
1,11,1,9,90.0,2.0,1.0,0.0,4,60.02499999999999
1,11,1,9,85.0,2.0,1.0,0.0,4,66.455
1,11,1,9,94.0,2.0,1.0,0.0,4,57.330000000000005
1,11,1,9,91.0,2.0,1.0,0.0,4,58.050000000000004
1,11,1,9,165.0,2.0,2.1744864493393905,0.0,4,53.815000000000005
1,11,1,9,102.0,2.0,1.0,0.0,4,83.78999999999999
1,11,1,9,128.0,2.0,1.0,1.0,4,625.025
1,11,1,9,101.0,2.0,1.0,0.0,4,78.53
1,11,1,9,107.0,2.0,1.0,0.0,4,270.15500000000003
1,11,1,9,120.0,2.0,2.0,0.0,4,717.6800000000001
1,11,1,9,123.0,2.0,1.0,0.0,4,96.34
1,11,1,9,97.0,2.0,1.0,0.0,4,673.98
1,11,1,9,101.0,2.0,1.0,0.0,4,72.285
1,11,1,9,92.0,2.0,1.0,0.0,4,392.98
1,11,1,9,97.0,2.0,2.1731082023778914,0.0,4,267.71500000000003
1,11,1,9,114.0,2.0,2.0,0.0,4,632.7149999999999
1,11,1,9,94.0,2.0,2.173047397364884,0.0,4,124.37
1,11,1,9,120.0,2.0,2.0,0.0,4,656.96
1,11,1,9,120.0,2.0,2.0,0.0,4,658.28
1,11,1,9,107.0,2.0,2.0,0.0,4,677.0649999999999
1,11,1,9,91.0,2.0,2.0,0.0,4,111.915
1,11,1,9,111.0,2.0,1.0,0.0,4,103.08
1,4,1,9,618.0,17.0,4.0,0.0,1,668.405
1,4,1,9,618.0,17.0,4.0,0.0,1,649.855
1,11,1,9,107.0,2.0,1.0,0.0,4,70.49499999999999
1,11,1,9,92.0,2.0,1.0,0.0,4,73.32499999999999
1,11,1,9,103.0,2.0,1.0,0.0,4,95.86
1,4,1,9,965.81,42.0,3.0,0.0,3,9.705
1,4,1,9,1052.0,23.0,2.540214460292114,0.0,5,571.72
1,11,1,9,77.7,2.0,1.0,0.0,4,52.75
0,9,1,9,2320.0,616.0,3.0,0.0,5,42.24
0,5,1,9,126.0,3.0,1.0,0.0,5,217.04500000000002
0,5,1,9,224.0,5.0,1.0,0.0,5,185.385
1,4,1,9,1318.59,50.0,4.0,0.0,4,625.145
1,4,1,9,1182.63,50.0,3.0,0.0,4,572.82
1,11,1,9,173.0,2.0,2.0,1.0,4,301.29
1,11,1,9,182.0,3.0,2.0,0.0,4,323.755
1,11,1,9,212.0,2.0,3.0,1.0,4,85.02499999999999
1,11,1,9,135.0,2.0,3.0,0.0,4,437.24499999999995
1,11,1,9,268.0,6.0,2.0,0.0,4,431.48999999999995
1,11,1,9,178.0,3.0,2.0,0.0,4,344.015
1,11,1,9,163.0,2.0,2.0,0.0,4,325.95
1,4,1,9,420.0,11.0,3.0,0.0,4,639.585
1,11,1,9,126.0,2.0,2.0,0.0,4,425.91
1,11,1,9,139.0,2.0,2.0,0.0,4,352.86
1,11,1,9,172.0,2.0,2.0,0.0,4,64.55
1,11,1,9,138.0,2.0,2.0,1.0,4,382.845
1,11,1,9,147.0,2.0,2.0,1.0,4,81.72500000000001
1,11,1,9,138.0,2.0,2.0,0.0,4,328.71000000000004
1,11,1,9,205.0,3.0,2.0,0.0,4,309.485
1,11,1,9,133.0,2.0,2.0,0.0,4,77.815
1,11,1,9,149.0,2.0,2.0,1.0,4,401.41499999999996
1,11,1,9,223.0,2.0,2.0,1.0,4,75.94999999999999
1,11,1,9,104.0,2.0,2.0,0.0,4,443.46
